Customer_id,Tenure,NumofProducts,HasCRCard,IsActiveMember,Exited
15708212,7,1,1,0,1
15650258,2,1,1,0,0
15604345,9,1,1,1,0
15578297,1,1,1,0,1
15671789,3,2,1,0,0
15726186,4,2,1,0,0
15764618,6,1,1,1,0
15730738,9,2,1,1,0
15637650,9,2,0,1,0
15606267,4,1,1,1,0
15625904,9,2,0,0,0
15654463,4,2,1,0,0
15774151,7,1,0,0,1
15693259,1,1,1,1,0
15642468,9,2,0,0,0
15758531,10,2,1,0,0
15728352,4,1,0,0,0
15637240,4,2,1,0,0
15595588,4,2,0,1,0
15778395,4,2,1,0,1
15711825,1,2,1,0,0
15599251,7,2,1,0,0
15570004,3,2,1,0,0
15656912,4,1,1,1,0
15657342,4,1,1,0,1
15716284,9,2,1,1,0
15672374,8,1,0,0,1
15732476,3,2,0,1,0
15747724,10,1,1,0,0
15633877,8,1,1,1,0
15672516,7,2,1,0,0
15607827,4,2,1,1,0
15751336,3,2,0,1,0
15646539,3,1,1,0,0
15756901,4,2,0,1,0
15809286,8,2,0,0,1
15759021,9,1,1,0,0
15725039,8,1,1,1,0
15579130,0,1,1,0,1
15754112,7,2,1,1,0
15735522,2,2,0,0,0
15613326,1,1,1,0,0
15739502,9,2,1,1,0
15670914,2,2,1,0,0
15604073,8,1,1,1,0
15806027,9,1,1,0,1
15574886,6,1,1,1,0
15707120,9,1,1,0,0
15800845,8,1,1,1,0
15603914,6,1,1,1,1
15722765,0,1,0,1,0
15783305,7,1,1,0,0
15574842,2,3,1,1,0
15607837,4,1,1,1,0
15714877,10,2,1,0,0
15782941,2,2,1,1,0
15630167,4,1,1,1,0
15759038,3,1,1,0,0
15661821,5,1,1,1,1
15728006,2,1,1,0,0
15712176,8,2,1,1,0
15689351,4,1,0,1,1
15782247,4,3,1,1,1
15769064,3,1,1,0,1
15718153,6,1,1,1,0
15613189,2,1,1,0,1
15661734,8,2,1,0,0
15592645,4,2,0,0,0
15768387,8,2,0,0,0
15792525,1,1,1,1,1
15586976,6,1,1,0,1
15790659,7,2,0,1,0
15691446,10,2,1,1,0
15772632,1,2,1,0,0
15706587,0,2,0,1,0
15572461,4,2,0,0,0
15654409,5,1,1,1,0
15568025,8,1,1,1,0
15715769,2,1,0,1,0
15667458,10,1,1,0,0
15567980,5,1,0,1,1
15679294,10,2,1,0,0
15606507,5,2,1,0,0
15578825,0,1,1,0,0
15619935,9,1,1,1,0
15636089,1,1,0,0,1
15727490,5,1,0,1,1
15591766,4,1,0,1,0
15641629,1,2,0,1,0
15813303,10,2,1,1,0
15756920,9,1,0,0,1
15726403,1,1,1,0,1
15592765,8,1,1,1,0
15704442,9,4,1,1,1
15641136,2,2,0,1,0
15725818,4,1,1,1,0
15612071,10,1,0,1,0
15719809,3,2,0,0,0
15716518,4,2,0,0,0
15742210,9,1,1,1,0
15630617,6,1,1,1,1
15720838,3,1,0,1,0
15595537,9,2,1,0,0
15623196,6,1,1,1,0
15679249,4,1,1,0,1
15693199,8,2,1,0,1
15661219,10,2,1,0,0
15617136,9,1,1,1,0
15760294,8,1,1,0,1
15652808,5,1,1,0,0
15657139,8,2,0,1,0
15803790,2,2,1,1,0
15764105,1,2,1,0,0
15672610,4,1,0,0,0
15766896,3,2,1,0,0
15587735,6,1,1,1,0
15659501,6,1,0,1,0
15745001,7,2,1,0,0
15651140,3,1,1,0,0
15571148,1,2,0,0,0
15776824,6,1,1,1,0
15633141,4,1,1,0,0
15764174,4,2,1,1,0
15778155,3,1,1,1,1
15715920,10,1,1,1,0
15671917,5,1,1,1,0
15666548,2,3,1,0,1
15625623,4,2,0,1,0
15748123,3,2,1,1,0
15648735,8,2,1,1,0
15634974,8,4,0,1,1
15713378,10,2,0,0,0
15753370,5,1,1,0,0
15782659,0,1,1,0,0
15583364,6,1,0,0,0
15625942,0,2,0,0,0
15720284,4,1,0,0,0
15679642,8,2,1,1,0
15628007,1,2,0,0,0
15661974,2,1,1,1,0
15689341,10,4,1,0,1
15607993,2,1,1,1,0
15693267,7,1,1,0,0
15769522,1,1,1,1,0
15755825,10,2,1,0,0
15598175,4,2,1,0,0
15744327,4,1,1,0,1
15798666,6,2,1,1,0
15577064,2,2,1,0,0
15759436,2,3,1,1,1
15690231,0,2,1,1,0
15751561,7,1,1,0,1
15739068,4,2,1,1,0
15758056,1,2,0,0,0
15742269,1,2,1,0,0
15726490,4,1,1,1,1
15738411,10,1,0,1,0
15727919,6,2,0,0,0
15709396,6,2,1,1,0
15654106,8,2,0,1,0
15621653,10,1,1,1,0
15598086,3,1,1,0,1
15752300,4,1,1,1,0
15658693,2,2,0,1,0
15631838,5,2,0,1,0
15803804,5,1,1,0,0
15578809,1,2,0,0,1
15752026,3,1,0,1,1
15723706,0,1,1,0,0
15752838,6,2,1,1,0
15569571,6,2,1,0,1
15769703,8,1,0,0,1
15679770,3,4,0,1,1
15791102,9,3,1,1,1
15655192,1,2,0,1,0
15709487,5,2,0,0,0
15687130,0,1,1,1,0
15755178,1,3,1,1,1
15634772,0,1,0,1,0
15617197,4,2,1,1,1
15631240,8,2,1,1,1
15784301,0,2,1,0,0
15631310,3,1,1,1,0
15756560,7,2,1,0,0
15732270,8,1,1,1,1
15739357,2,1,0,0,0
15771540,9,1,1,0,0
15567486,4,2,1,1,0
15714634,4,2,1,0,0
15727021,8,2,1,1,0
15650670,2,2,1,0,0
15711834,6,1,0,0,1
15729763,1,1,1,1,0
15646566,9,1,0,1,0
15645463,5,2,1,1,0
15672144,6,1,1,1,1
15596088,4,2,0,1,0
15614878,6,1,1,1,0
15635240,1,2,0,0,0
15775905,6,1,1,1,1
15700657,2,1,1,0,0
15611905,5,1,1,0,0
15652527,7,1,0,1,0
15785865,9,2,1,1,0
15645942,2,2,1,1,0
15688691,9,2,0,1,1
15592736,5,1,1,0,1
15673529,4,2,1,0,0
15724145,8,1,1,0,0
15704629,1,1,0,1,0
15597896,0,1,1,0,1
15731790,6,1,1,1,1
15634719,0,2,1,0,0
15703205,5,2,1,1,0
15567333,7,2,1,0,0
15754537,0,1,0,0,0
15612030,9,2,1,1,0
15573242,6,1,1,1,0
15601892,8,2,0,1,0
15663885,5,1,1,1,0
15701096,8,1,1,0,0
15710450,7,1,1,1,0
15790846,2,1,1,1,0
15658956,6,2,1,1,0
15755223,7,2,0,0,0
15787318,6,1,1,0,1
15737310,10,1,1,0,0
15763665,4,2,0,0,0
15668818,2,1,1,1,0
15765812,1,2,1,1,0
15704844,7,1,0,1,0
15744582,10,3,1,0,1
15616700,9,2,1,1,0
15683521,0,2,1,0,0
15583049,7,1,0,1,0
15643752,5,1,1,0,0
15620398,5,2,1,0,0
15715707,3,2,1,1,0
15814209,1,1,1,0,0
15733768,1,1,1,1,0
15755242,2,1,1,1,0
15729412,4,1,1,1,0
15746564,3,1,1,1,0
15588446,3,2,0,0,0
15665221,7,2,0,1,0
15640846,3,4,1,0,1
15700209,9,1,1,1,0
15658360,9,2,0,0,0
15602735,6,4,0,1,1
15724834,1,2,0,0,0
15800062,8,1,0,0,1
15685300,6,2,1,0,0
15760102,5,1,1,0,0
15787026,0,2,1,1,0
15653696,9,2,0,0,0
15788946,3,1,0,0,0
15600724,5,1,1,0,0
15574324,2,2,0,1,0
15707144,6,2,1,0,0
15775891,2,1,1,1,1
15711789,3,1,0,0,1
15600879,3,2,1,0,0
15681196,1,1,1,1,0
15716000,2,2,1,1,0
15766776,1,1,1,1,0
15680278,9,1,1,0,1
15688637,4,2,1,1,0
15591179,2,2,1,1,0
15677435,0,2,1,0,0
15698619,9,2,1,1,0
15581036,3,2,1,0,1
15622117,8,2,1,0,0
15599301,6,1,0,1,0
15581548,5,1,1,0,0
15586870,4,1,1,1,0
15735263,5,1,0,1,0
15765322,5,2,1,1,0
15582944,5,2,1,0,0
15687162,9,1,0,0,1
15644962,4,1,1,1,0
15612615,6,2,1,0,0
15813439,5,1,1,0,0
15604544,4,2,0,1,0
15761348,0,2,1,0,0
15785078,3,1,1,0,0
15759874,3,1,1,0,1
15643658,2,2,1,0,0
15713267,5,2,0,1,0
15737782,9,1,1,1,0
15815490,2,3,0,0,1
15679410,4,1,1,0,1
15756241,2,1,1,1,0
15688409,2,1,1,0,1
15742272,8,1,0,0,1
15717898,2,1,0,1,0
15769582,3,2,1,1,0
15635660,9,1,1,0,1
15576723,7,2,1,1,0
15591577,3,1,1,1,0
15582325,2,1,1,0,1
15693947,5,2,1,0,0
15760446,9,1,0,1,1
15611105,7,2,0,1,0
15630920,2,2,0,0,0
15574910,2,1,1,0,0
15756472,7,1,1,0,0
15682890,5,2,1,1,0
15641994,1,1,1,0,1
15733297,10,1,1,1,0
15767793,10,2,1,0,0
15725698,4,1,1,1,0
15813532,5,2,1,0,0
15576760,5,2,0,0,0
15732102,3,2,1,0,0
15739046,9,1,0,1,0
15631927,7,2,0,0,0
15672115,6,2,1,1,0
15618765,0,1,0,1,0
15679148,3,2,0,0,0
15728474,4,1,1,1,0
15636999,8,1,0,1,1
15754261,2,2,1,0,0
15629150,1,2,1,0,0
15736274,8,2,0,0,0
15627697,2,2,0,1,0
15721585,3,2,0,1,0
15639946,8,3,1,0,1
15792176,0,1,1,1,0
15699450,7,2,1,1,0
15729954,5,3,1,0,1
15600103,8,1,1,1,0
15786200,4,2,1,0,0
15797010,2,2,1,0,0
15670172,4,1,0,1,0
15627352,7,1,1,0,1
15622494,2,2,0,0,0
15585835,4,2,1,0,0
15595071,9,1,1,1,0
15628203,3,1,0,0,0
15667190,1,1,1,1,0
15780212,4,1,0,0,0
15766869,1,2,1,1,0
15775741,9,2,1,1,0
15628170,9,1,1,0,0
15701318,9,1,0,1,0
15710928,8,1,1,1,0
15682547,1,1,0,1,0
15631170,3,2,1,1,0
15648702,6,2,1,1,0
15783444,3,1,0,1,0
15809178,9,1,1,0,1
15806688,8,3,0,1,1
15576824,3,3,1,1,1
15675422,9,1,1,1,0
15681550,8,1,1,1,0
15812628,8,1,1,0,0
15597951,4,1,1,1,0
15807045,3,1,0,0,0
15581748,2,2,1,1,0
15770420,10,2,1,1,0
15608230,1,2,1,0,0
15730339,3,1,0,0,0
15712584,7,2,1,1,0
15592816,1,1,1,0,1
15641480,5,1,1,0,0
15708505,7,2,0,1,0
15791131,2,1,1,0,0
15618225,8,2,1,0,0
15644724,4,2,0,1,0
15662098,3,3,0,0,1
15723894,7,1,0,0,0
15787699,4,1,1,1,0
15687738,8,2,1,0,0
15576126,2,1,1,1,0
15658889,4,1,1,0,1
15667046,7,1,1,0,0
15669957,9,1,1,1,0
15655794,8,2,1,1,0
15599829,10,2,1,1,0
15753332,8,1,1,0,1
15671124,6,1,1,1,0
15767474,9,3,1,1,1
15720671,8,2,1,1,0
15626787,8,1,0,0,1
15774491,6,2,0,0,0
15579647,0,1,1,1,0
15625522,7,2,0,1,0
15765806,1,1,1,1,0
15566708,4,2,1,0,1
15668347,6,2,0,0,0
15575214,7,1,1,0,0
15591123,2,1,1,1,0
15573280,6,2,1,1,0
15589018,3,2,1,1,0
15654495,6,1,1,1,0
15597265,7,2,0,1,0
15733876,9,2,1,1,0
15677217,1,1,1,1,0
15747265,10,1,1,1,0
15713379,4,2,1,1,0
15730433,1,1,1,0,1
15693347,5,2,1,1,0
15715465,7,1,1,0,0
15680736,6,2,1,1,0
15610765,1,2,0,0,0
15650034,1,1,1,1,0
15782468,3,2,1,1,1
15685109,7,2,0,0,0
15776233,8,1,1,0,1
15761141,10,2,1,1,0
15781702,9,2,0,1,0
15790235,8,2,1,1,0
15641416,9,2,1,1,1
15775234,8,2,0,0,0
15659475,6,2,0,0,0
15642202,5,2,0,1,0
15771417,7,1,0,0,1
15585100,9,1,1,0,1
15700487,6,3,1,0,1
15726589,1,1,1,0,0
15747503,0,1,1,0,1
15595883,4,1,1,1,0
15663826,3,1,1,1,0
15742820,2,2,0,1,0
15624793,5,1,1,0,0
15597930,8,1,0,0,1
15665110,7,1,0,1,0
15770719,6,1,1,1,0
15731327,2,2,0,1,0
15576044,6,1,1,0,0
15775662,8,1,1,0,0
15646817,9,2,1,0,0
15596060,8,1,1,1,0
15723299,4,1,1,1,1
15636982,7,1,1,1,0
15751175,2,2,1,1,0
15618936,5,1,1,0,1
15787529,0,1,1,0,1
15780128,3,2,1,0,0
15615991,7,1,1,1,0
15757001,2,2,1,1,0
15595388,10,2,1,1,0
15699550,9,2,1,1,0
15581620,2,3,1,1,0
15600934,7,1,1,0,1
15738672,2,2,1,0,0
15721307,1,2,1,0,0
15619280,4,2,1,0,0
15768244,8,2,1,1,0
15806837,4,1,1,0,0
15643496,5,2,1,0,0
15813916,1,1,1,1,0
15626385,10,2,1,1,0
15603582,3,1,1,0,0
15764351,5,1,0,1,0
15667938,9,2,1,1,0
15576360,1,1,1,1,0
15628813,4,1,1,0,0
15584190,7,2,0,1,0
15716449,9,1,0,0,0
15759913,6,2,1,1,0
15701555,1,2,0,1,0
15758482,0,2,0,0,0
15758171,4,1,1,1,0
15680346,8,1,1,0,0
15649124,9,1,0,0,0
15812917,6,2,1,1,0
15768455,8,2,1,1,0
15703059,6,1,0,1,0
15646196,2,2,0,0,0
15585451,1,1,1,1,0
15714057,4,2,1,0,0
15748473,5,2,1,0,0
15785782,2,1,1,1,1
15693233,6,2,1,1,0
15757521,2,1,0,1,0
15812513,10,1,1,0,1
15674950,4,2,1,0,0
15678572,7,2,1,0,1
15713608,5,2,1,1,0
15579262,9,1,0,0,0
15610426,5,1,0,1,0
15776454,5,1,1,0,1
15771483,6,2,1,1,0
15648489,4,1,1,1,1
15646609,1,1,0,0,0
15693203,5,2,1,1,0
15813067,3,1,1,0,1
15769829,3,2,0,1,0
15662434,3,2,0,0,0
15773503,4,2,1,0,0
15705890,7,1,1,0,0
15711398,6,2,1,0,0
15752375,8,1,0,0,0
15659175,9,2,1,0,0
15597033,8,1,1,1,0
15590228,6,1,1,1,0
15631848,9,1,1,1,0
15654211,1,1,0,1,0
15707968,8,2,1,0,1
15594084,9,2,1,0,0
15651093,1,2,0,1,0
15798824,0,2,1,0,0
15671591,3,4,1,0,1
15707189,1,1,1,1,0
15733581,9,1,1,0,0
15641640,7,1,1,0,0
15585284,7,1,1,1,0
15617866,5,2,1,1,0
15667751,1,1,1,0,0
15669411,6,1,1,0,1
15789425,8,2,1,0,1
15570943,2,1,1,1,0
15685829,3,2,1,1,0
15721917,8,1,1,1,0
15776047,3,2,0,1,0
15716024,5,2,1,0,0
15675328,6,2,1,0,0
15604314,1,1,1,0,0
15658339,2,2,1,1,0
15630402,9,1,0,1,0
15689616,5,1,0,0,0
15774224,5,2,1,0,0
15701291,3,2,1,0,0
15719606,9,2,0,0,0
15644119,3,1,1,1,0
15646859,7,1,1,1,0
15606836,2,1,0,1,0
15664150,9,2,1,0,0
15624510,6,1,1,0,1
15810944,7,2,1,0,0
15668575,8,3,0,1,1
15603246,2,2,1,1,0
15804002,1,1,1,1,0
15728773,7,2,1,1,0
15598044,3,1,1,1,0
15694829,7,1,0,1,0
15600575,6,2,1,0,0
15727311,0,2,1,1,0
15570769,9,1,1,1,0
15606274,6,2,1,1,0
15746139,2,1,0,0,0
15704987,8,1,1,0,0
15628972,1,3,1,1,1
15697686,6,2,1,1,0
15733883,7,2,0,0,0
15617482,1,1,1,0,1
15704583,2,1,1,0,1
15621083,6,2,1,1,1
15649487,4,2,1,0,1
15736760,9,1,0,0,0
15714658,4,2,1,1,0
15599081,8,1,1,1,0
15705113,6,1,0,0,0
15631159,4,2,1,1,0
15792818,6,1,1,0,0
15633531,9,1,1,1,0
15744529,8,2,1,1,0
15669656,6,1,1,1,0
15581198,0,1,1,0,1
15729054,4,1,1,1,0
15573452,7,1,1,0,0
15776733,7,2,1,0,0
15724858,9,1,1,0,1
15713144,8,1,1,0,0
15690188,7,1,1,1,1
15689425,8,2,1,0,0
15671766,10,1,1,1,0
15782806,6,2,1,0,0
15764419,5,2,1,1,0
15591915,2,1,0,1,1
15772798,5,2,1,1,0
15792008,9,2,0,1,0
15715541,9,1,1,1,0
15639277,9,1,0,0,0
15798850,7,2,1,0,0
15776348,4,1,0,0,1
15727696,1,2,1,1,0
15793813,7,1,0,1,0
15694395,1,2,0,0,0
15764195,4,1,1,1,0
15744919,0,1,1,1,0
15671655,7,2,1,1,1
15654901,10,1,1,0,0
15649136,6,2,1,1,0
15775562,5,2,1,0,0
15807481,1,1,1,1,0
15642885,8,2,1,0,0
15789109,10,1,1,1,1
15814004,2,2,0,1,0
15673619,9,1,1,0,0
15595135,7,1,1,0,0
15583681,7,2,1,1,0
15605000,9,3,1,1,1
15718071,3,2,0,1,0
15679760,1,2,0,0,0
15654574,5,2,1,0,0
15577178,5,1,1,0,1
15595324,5,3,0,0,1
15756932,7,2,1,1,0
15726358,7,2,0,0,0
15595228,7,1,0,1,1
15782530,2,1,1,0,0
15592877,9,1,1,0,0
15651983,9,1,1,1,1
15746737,9,1,1,1,0
15774179,6,2,1,1,0
15667265,4,1,1,1,0
15655123,9,3,1,0,1
15595917,1,1,0,1,0
15668385,1,1,1,1,0
15709476,3,2,1,0,0
15711218,2,2,1,0,0
15798659,3,2,1,0,0
15663939,8,1,1,1,0
15694946,9,2,1,1,0
15631912,8,1,1,0,0
15768816,0,2,1,0,0
15682268,1,1,0,0,1
15684801,1,3,1,0,1
15636428,1,1,1,0,1
15809823,2,1,0,0,0
15699284,8,1,1,0,0
15786993,5,2,0,1,0
15709441,8,1,1,1,0
15710257,3,1,0,1,0
15582492,2,1,1,0,0
15575694,7,2,1,0,0
15756820,7,1,0,1,0
15766289,5,2,1,0,0
15593014,1,1,0,1,0
15584545,5,2,0,1,0
15675949,4,2,1,1,0
15672091,2,2,0,0,0
15801658,6,1,0,1,0
15706185,5,2,1,1,0
15789863,4,2,1,0,0
15720943,1,1,1,0,1
15697997,5,1,0,1,1
15665416,10,1,0,1,0
15660200,1,2,1,1,0
15619653,2,1,1,0,1
15773447,8,1,1,0,0
15739160,9,1,1,0,0
15689237,4,2,1,0,0
15679297,3,1,1,0,0
15591433,8,2,1,0,0
15642725,10,1,0,1,0
15701962,2,2,1,0,0
15811613,8,1,1,0,0
15741049,7,2,1,1,0
15724423,6,2,0,0,0
15574305,3,1,1,1,0
15678168,7,2,1,1,0
15697020,2,1,1,0,0
15610801,5,1,0,1,0
15745232,6,2,1,1,0
15722758,7,2,0,0,0
15792102,3,1,0,0,0
15675185,2,2,1,1,0
15801247,10,2,1,0,0
15725660,1,1,0,0,0
15638963,4,1,1,1,0
15800061,3,3,1,0,1
15578006,10,2,1,1,0
15668504,2,1,1,1,0
15687491,9,1,0,0,1
15610403,1,2,1,0,0
15741094,1,2,1,1,0
15807909,9,2,1,0,0
15666141,8,2,1,1,0
15617134,4,2,1,0,0
15783029,7,2,1,1,0
15622833,10,2,0,0,0
15746422,1,1,1,0,0
15750839,2,1,1,1,0
15749130,1,1,1,1,0
15779862,3,1,0,1,1
15767871,7,2,1,1,0
15679651,1,1,1,0,0
15576219,4,2,1,1,0
15699247,5,2,1,1,1
15619087,1,1,1,1,0
15605327,2,2,1,1,0
15610140,5,2,1,0,0
15791174,1,1,0,1,0
15602373,4,2,1,0,0
15762605,1,1,1,1,0
15598840,1,1,1,0,0
15744279,8,2,1,1,0
15670619,8,2,0,0,0
15599533,7,2,1,1,0
15757837,3,2,1,1,0
15697574,9,3,1,1,0
15578738,7,1,1,1,0
15762228,6,2,1,0,0
15614827,8,1,1,1,0
15789815,5,2,1,0,0
15579781,10,1,1,0,0
15587013,7,1,1,1,0
15570932,7,2,1,1,1
15794661,2,2,1,0,0
15581654,7,2,0,1,0
15644296,8,1,1,0,0
15614420,0,2,1,1,0
15609653,6,1,1,0,1
15594577,10,2,1,1,0
15584114,2,2,1,1,0
15673367,6,1,1,0,0
15685576,6,2,1,1,0
15774727,1,2,0,0,0
15694288,3,2,1,0,0
15603319,2,1,0,0,0
15759066,5,1,1,0,1
15814816,4,1,1,0,1
15724402,8,2,1,0,0
15571059,3,1,1,0,1
15674206,8,2,1,1,0
15715160,2,2,1,1,0
15730448,5,1,1,1,0
15662067,8,1,1,0,0
15779581,3,2,0,1,1
15662901,2,2,0,1,0
15689751,2,1,0,0,0
15667742,5,1,0,1,0
15738448,3,2,0,0,0
15680243,7,1,1,0,0
15745083,8,1,0,0,1
15708228,3,1,1,0,0
15628523,3,2,1,1,0
15708196,8,1,1,1,0
15735549,3,2,1,1,0
15809347,9,1,1,0,0
15660866,3,2,1,0,0
15766609,10,2,1,0,0
15654230,5,1,1,0,0
15794566,4,2,1,1,1
15800890,6,2,1,1,0
15697424,2,1,1,1,1
15724536,1,2,1,1,0
15735878,10,1,0,0,1
15707596,8,2,1,1,1
15657163,1,2,1,0,0
15622478,7,3,1,0,1
15779529,7,2,1,1,0
15636023,10,1,1,1,1
15582066,4,1,1,1,0
15666675,7,1,1,1,0
15732987,3,1,0,0,0
15789432,6,2,1,0,0
15663161,5,1,0,0,1
15694879,7,2,1,0,0
15593715,3,1,1,0,0
15575002,4,1,1,0,0
15622171,8,2,1,0,0
15795224,6,1,1,0,1
15685346,4,1,1,1,0
15691808,7,1,1,0,0
15721007,8,1,0,0,1
15794253,6,2,0,1,0
15694453,9,2,1,1,0
15813113,5,1,1,0,1
15614187,3,2,0,1,0
15619407,4,1,1,1,0
15646227,1,1,1,0,0
15660541,5,1,1,0,0
15753874,10,1,0,1,0
15617877,0,2,1,1,0
15772073,10,1,1,0,1
15701537,2,1,1,1,1
15736228,3,1,1,1,0
15780572,4,2,1,0,0
15769596,2,2,0,0,1
15586996,7,2,0,1,0
15722061,8,2,1,0,0
15638003,1,1,0,1,0
15775590,2,1,0,0,1
15730688,8,2,1,1,1
15753102,6,1,1,0,0
15810075,6,2,1,1,1
15723373,8,1,1,0,0
15795298,9,2,0,1,0
15584320,3,1,0,0,0
15724161,9,4,1,0,1
15750056,6,1,1,1,0
15609637,7,2,0,1,0
15794493,7,2,1,1,0
15569641,8,1,1,0,1
15815236,5,2,0,0,0
15811177,3,1,1,0,0
15680587,4,1,1,0,0
15672821,5,2,1,1,0
15767681,9,2,0,1,0
15600379,7,1,0,1,0
15801336,8,1,1,1,1
15721592,5,2,1,0,0
15581282,6,1,1,0,0
15746203,4,1,0,1,1
15583137,7,2,1,1,1
15680752,0,1,1,1,1
15688172,5,2,1,0,0
15791373,2,1,0,0,1
15589449,3,3,1,1,1
15692819,1,1,0,0,0
15727467,3,2,1,0,0
15734312,6,2,1,1,0
15764604,7,3,1,0,1
15613014,1,2,1,0,0
15759684,7,2,0,1,0
15609669,4,2,1,1,0
15685536,5,2,1,1,0
15750447,10,1,1,0,1
15663249,9,1,1,0,0
15638646,1,1,1,1,0
15734161,6,2,1,0,0
15631070,9,1,1,1,1
15761950,9,1,1,1,1
15649668,10,2,1,1,0
15713912,8,1,0,1,0
15586757,4,1,1,1,0
15596522,2,2,1,0,0
15625395,6,1,1,1,0
15760570,5,2,1,0,0
15566689,8,2,1,1,0
15725794,1,1,1,0,1
15673539,3,1,1,0,0
15705298,0,1,0,0,0
15675791,4,2,1,0,0
15747043,4,2,0,0,0
15736397,1,1,1,0,0
15678201,1,1,1,1,1
15720745,4,1,1,1,0
15637593,6,2,1,0,0
15598070,4,1,1,0,0
15787550,3,2,1,1,0
15603942,3,3,0,1,1
15733973,8,1,1,0,1
15596761,9,1,1,0,1
15652400,2,1,0,1,0
15717893,8,1,1,0,0
15622585,7,1,1,1,0
15733964,1,1,1,1,0
15753861,1,2,0,0,0
15747097,10,1,1,1,1
15594762,1,1,1,1,0
15667417,9,1,1,0,0
15684861,8,2,0,0,0
15742204,6,1,0,1,0
15623502,4,1,1,1,0
15774872,10,2,1,0,0
15611191,10,2,1,1,0
15674331,7,2,0,0,0
15619465,2,2,0,1,0
15575247,1,2,1,0,0
15695679,2,1,0,0,0
15713463,2,1,1,0,1
15785170,0,1,0,0,0
15796351,1,2,1,1,0
15639576,9,1,1,0,0
15693264,10,2,1,1,0
15589715,5,1,1,0,1
15769902,6,2,1,1,0
15587177,6,1,1,0,0
15814553,5,2,1,1,0
15601550,6,1,1,1,0
15664907,1,1,1,0,1
15612465,9,2,1,1,0
15810800,0,1,1,1,0
15665760,7,2,0,1,0
15588080,6,1,1,0,1
15776844,6,2,1,0,0
15717560,0,1,1,0,1
15629739,8,1,1,1,0
15729908,10,1,0,0,0
15716781,7,1,0,1,0
15646936,2,2,1,1,0
15768151,3,1,0,1,1
15579212,6,1,1,0,1
15721835,7,1,1,0,0
15800515,5,1,1,0,0
15591279,3,1,0,1,0
15587419,8,2,0,1,1
15750335,0,3,1,0,1
15699619,10,1,1,0,0
15606472,5,1,1,1,0
15778368,4,1,1,0,1
15671387,4,2,0,0,0
15573926,7,2,0,0,0
15709183,3,1,1,1,0
15577514,7,1,1,1,0
15778830,2,2,1,0,0
15768072,2,1,0,0,1
15768293,3,2,1,1,0
15654456,6,1,0,0,1
15807525,2,2,1,0,1
15574372,5,2,1,0,0
15671249,2,2,1,0,0
15779744,1,1,1,1,0
15624755,3,1,1,0,0
15611430,5,1,1,0,1
15774744,7,2,1,0,0
15629885,7,1,1,0,0
15708791,9,1,0,0,0
15793890,4,1,1,1,1
15646091,4,2,1,0,1
15596984,6,1,1,1,1
15800215,3,2,0,1,0
15577806,1,1,1,1,0
15749381,2,1,1,0,0
15683758,7,1,1,0,0
15670615,7,2,1,0,0
15715622,3,1,0,1,1
15707634,2,2,1,1,0
15806901,2,1,1,1,0
15775335,4,2,1,0,0
15724150,9,1,1,1,0
15627220,9,1,0,0,1
15672330,1,2,0,1,0
15668521,1,2,1,1,0
15807837,6,1,1,1,0
15592570,8,2,1,0,0
15748589,9,2,1,0,0
15635893,8,2,1,1,0
15757632,1,2,1,0,0
15691863,3,2,1,1,0
15706071,0,1,0,1,1
15654296,9,1,1,0,0
15755018,10,2,1,0,0
15594041,2,1,1,0,0
15670587,10,2,1,0,0
15724527,9,2,1,1,0
15801904,0,2,1,0,1
15658195,5,1,1,1,0
15630113,4,1,1,1,0
15784320,3,1,1,1,1
15676513,8,1,1,0,0
15574072,8,1,1,1,0
15633854,3,2,1,0,0
15618566,7,2,1,1,0
15733014,10,2,0,1,0
15753343,2,1,1,1,0
15746076,3,2,1,0,0
15608226,3,1,1,1,0
15605684,7,1,1,0,0
15638988,6,2,1,1,0
15628767,3,2,1,1,1
15737977,6,2,0,1,0
15758116,5,1,1,0,1
15575119,3,2,1,1,1
15625126,6,2,1,1,0
15567114,1,1,0,0,0
15672242,2,1,0,1,0
15681327,9,2,1,1,0
15802585,8,1,1,1,0
15740630,1,2,1,0,0
15815420,8,1,0,1,0
15711468,7,2,1,1,0
15799626,4,1,0,1,1
15659325,5,2,1,1,0
15651352,2,1,1,0,1
15684925,3,2,0,0,0
15657439,4,2,1,1,0
15574122,5,1,0,0,0
15720508,3,1,0,0,0
15599078,5,1,1,0,0
15702300,5,2,0,0,0
15660735,6,2,1,0,0
15671390,10,2,1,0,0
15647385,4,1,0,0,1
15739223,3,2,1,1,0
15631305,4,2,1,0,1
15809263,5,1,1,1,0
15640866,3,1,0,1,0
15775663,6,2,1,1,0
15631800,3,1,0,0,0
15654292,8,2,1,0,0
15648320,7,1,1,0,0
15726747,4,1,0,1,0
15694510,1,1,0,0,0
15572291,6,1,0,0,0
15603465,5,2,1,0,1
15685628,2,2,0,1,0
15792729,9,1,1,0,0
15767414,2,2,1,1,0
15568044,7,2,1,1,0
15751333,2,2,0,1,0
15623062,5,1,1,1,0
15713621,10,2,1,1,0
15670668,5,2,0,1,0
15750638,5,1,0,0,1
15747878,4,1,1,1,0
15726796,7,1,1,1,0
15754952,7,2,0,0,0
15652192,9,2,0,0,0
15681924,2,1,1,0,0
15763544,1,2,0,0,0
15764431,5,4,1,1,1
